Route ID;Step ID;Town A;Town B;Distance;Driver name
86223;19;FROIDESTREES;MARLY GOMONT;10.67;Alina THOMAS
173813;7;BEZOUCE;MEYNES;4.32;Nykolai HANSEN
268732;22;ST VALLIER;COMMUNAY;46.635;Tomasz KRAVCHENKO
35637;28;VALOJOULX;ST AUBIN DE MEDOC;149.564;Denis NOWAK
233867;36;GUILLONVILLE;MORAINVILLE;34.894;Francisco GARCIA
285530;16;THORAME HAUTE;MEAILLES;6.165;Olga SMITH
118710;6;LA BARRE DE MONTS;VUE;38.882;Mikhail JOHANSSON
51508;35;ST MARCEL;CEMBOING;3.272;Vera HUBER
50689;9;TRAVES;NOIDANS LE FERROUX;4.441;Laura VARGA
92319;7;ST JEURES;RAUCOULES;11.229;Karin WILSON
20787;4;STE HELENE;AUBETERRE SUR DRONNE;90.851;Eva DIAZ
229109;43;BARBERAZ;CHALLES LES EAUX;3.489;Martin IVANOVA
97660;21;TREMOUILLE ST LOUP;GIOUX;49.554;Giuseppe FERNANDEZ
74538;11;ST BLANCARD;SAMAN;13.426;Karin JOHNSON
182937;12;CHATEAUNEUF DE VERNOUX;ARDOIX;30.753;Daniel MARTIN
131782;23;VINCENT FROIDEVILLE;SARAZ;43.519;Wolfgang RAMOS
40701;8;LENTILLAC DU CAUSSE;ST CHELS;14.361;Lyubov GONZALEZ
223921;4;PORT SUR SAONE;RIGNEY;35.665;Patrick WOLF
133157;14;LA CHAPELLE ST OUEN;VILLERS SOUS AILLY;73.58;Andreas WOLF
17377;5;BESSE;LA GARDE;12.746;Anna MOROZOVA
93011;8;GRACES;MOUSTERU;4.258;Tatyana SANTOS
60565;19;COUSSAC BONNEVAL;STE ANNE ST PRIEST;34.485;Andreas HOFFMANN
79282;26;CHAILLAND;ST HILAIRE DU MAINE;4.745;Igor BAUER
28259;9;PONT DE BUIS LES QUIMERCH;LOCMELAR;19.908;Martin TORRES
99324;25;AUFLANCE;MATTON ET CLEMENCY;8.417;Yvan PETROVA
99860;8;PECHS DE L ESPERANCE;NOTH;151.02;Sergey FERNANDEZ
95188;15;LA CELLE ST CYR;SURY AUX BOIS;68.938;Mario LOPEZ
136017;8;BERNADETS DESSUS;OLEAC DESSUS;9.837;Michael SMITH
106705;22;MASSINGY;RUMILLY;3.727;Michel PETROVA
86985;11;TULLY;FRESSENNEVILLE;4.404;Elena KOVALENKO
275833;11;ST SULPICE D EXCIDEUIL;MIALET;21.411;Michel RODRIGUEZ
104011;20;DROUX;BELLEVUE LA MONTAGNE;232.659;Petra DIAZ
288349;18;SONCOURT SUR MARNE;AIZANVILLE;21.15;Evgeniy PEREIRA
217544;17;MOYENCOURT LES POIX;THERINES;23.42;Denis ANDERSSON
24380;5;LAURET;ANGLES;109.108;Maryia WOLF
85966;29;ST GERMIER;MASSABRAC;39.953;Giovanni KLEIN
61102;10;CHASSAL MOLINGES;VAUX LES ST CLAUDE;3.482;Pavel FERREIRA
287995;21;LA SALETTE FALLAVAUX;ASPRES LES CORPS;3.579;Ana SOKOLOVA
21963;3;TOURVILLE SUR PONT AUDEMER;LA NOE POULAIN;5.675;Irina SCHNEIDER
142305;36;MENS;VILLAR LOUBIERE;30.372;Marta MEIER
11733;2;HARSKIRCHEN;RAON SUR PLAINE;46.881;Piotr THOMAS
159493;29;BALSIEGES;PELOUSE;16.916;Wolfgang GONZALEZ
178492;18;LOUBENS;STE FOY LA LONGUE;9.583;Angela MEYER
36745;23;ST LAON;ST LEGER DE MONTBRUN;8.753;Denis HUBER
15735;22;LARUSCADE;CORIGNAC;13.934;Dmitriy JIMENEZ
287841;2;ST JEAN LE VIEUX;GAMARTHE;6.716;Patrick GOMEZ
134704;9;GRANDCHAMP;FRESNAY SUR SARTHE;6.728;Jan NOVIKOVA
82254;23;HURES LA PARADE;CESSIEU;215.027;Tomasz VARGA
222713;8;VILLEFRANCHE LE CHATEAU;ENTRE DEUX GUIERS;135.08;Vladymyr VASILEVA
92985;21;LA BOUSSAC;BAGUER PICAN;4.816;Werner BONDARENKO
208589;4;SASSEY;FAUVILLE;3.411;Nykolai NOVIKOVA
274913;2;ARAMITS;ISSOR;7.156;Sergey KRAVCHENKO
257304;11;VOUHE;BENON;5.297;Manfred SANTOS
65602;10;ST MELAINE SUR AUBANCE;LES GARENNES SUR LOIRE;2.493;Vladimir SILVA
170645;16;BOUSSENOIS;CRECEY SUR TILLE;7.85;Giovanni BECKER
163320;15;BASSURELS;PUJAUT;94.363;Evgeniy KLEIN
282335;1;ELLON;LE BREUIL EN BESSIN;12.975;Jan MOROZOVA
168796;13;MONTGESTY;AUBAS;56.623;Igor HERNANDEZ
89553;20;LA GUERCHE DE BRETAGNE;BRAINS SUR LES MARCHES;8.329;Juan NOWAK
271582;19;ST CHRISTOPHE DE VALAINS;ROMAZY;5.344;Peter EVANS
30936;19;PASSY SUR SEINE;VILLUIS;2.824;Mária NAVARRO
180925;11;AUGNE;ST SULPICE LAURIERE;36.067;Anna HANSEN
258768;16;LUZECH;SABADEL LAUZES;27.536;Eva IVANOVA
13395;29;COLMEN;WALDWEISTROFF;2.921;Andrea PAVLOVA
13742;7;CURMONT;CRESPY LE NEUF;29.87;Nadezhda ROBERTS
127682;26;CHAMPNEUVILLE;HAUMONT PRES SAMOGNEUX;5.29;Alexander BONDARENKO
72602;4;ST AUNES;MONTMIRAT;32.194;Ana RODRIGUEZ
130113;19;DOURNON;STE ANNE;2.287;Francisco VOLKOVA
265467;20;ST PIERRE DE LAGES;CARAMAN;11.039;Serhei NAVARRO
180560;2;SALEON;ST AUBAN SUR L OUVEZE;27.644;Peter RUIZ
130204;8;LA CHAPELLE NEUVE;CAMOEL;58.159;Michael ANDERSSON
210499;2;LEOGNAN;VIRELADE;18.875;Alina SANTOS
276312;27;LE LOROUX BOTTEREAU;ST JULIEN DE CONCELLES;5.791;Ekaterina TORRES
90717;24;ST GEORGES SUR FONTAINE;BEAUTOT;13.639;Laura FERRARI
171747;20;FONTAINE L ABBE;ST EVROULT NOTRE DAME DU BOIS;38.475;Maksim ALONSO
92777;1;VALLOIRE;ALBIEZ MONTROND;9.829;Vladimir NAGY
83231;12;BOURNAZEL;LIVERS CAZELLES;6.311;Marta GOMEZ
255992;3;LUZY ST MARTIN;THONNELLE;15.674;Hans GOMEZ
106832;7;SAUMERAY;MONTRICHARD VAL DE CHER;99.951;Natalya SCHULZ
291572;6;VUE;ST HILAIRE DE CHALEONS;11.087;David PEREZ
207056;26;VIGNIEU;SERRIERES SUR AIN;57.369;Roman HANSEN
65391;10;ST PIERRE DE BUZET;DAMAZAN;3.46;Nadezhda WILSON
63663;21;BLOMBAY;TOURTERON;33.49;Roman WILSON
174314;11;BELLEGARDE DU RAZES;ESCUEILLENS ET ST JUST;2.512;Patrick KLEIN
272942;20;FLAGY;CHAUX LES PORT;10.719;Roman PETROV
40735;21;ST BONNET LE FROID;VILLETTE DE VIENNE;62.216;Richard NOVIKOVA
151722;3;ST NICOLAS LA CHAPELLE;LE BOUCHET MONT CHARVIN;7.749;Anastasiya SCHNEIDER
226584;2;PORTIRAGNES;MONTBLANC;7.951;Marina FERRARI
274023;23;ST ROMAIN DE MONPAZIER;SENIERGUES;53.699;Vasylyi MOROZOVA
71864;5;ARGELES GAZOST;LEZIGNAN;12.686;Lyubov WOLF
259369;25;ORLIAC DE BAR;JANAILHAC;53.87;Alexander MARIN
76401;16;RETOURNAC;UFFHEIM;375.855;Manfred MORENO
21928;3;SOMMERANCE;CORNAY;5.284;Mária IVANOV
141902;5;LE CASTELET;FONTENAY LE MARMION;4.418;Claude ZIMMERMANN
239435;26;RAMOUZENS;ST LEZER;51.769;Josef ROMERO
149668;11;NEUVY AU HOULME;BAGNOLES DE L ORNE NORMANDIE;33.031;Andrei SOKOLOVA
6448;6;MILLERY;LAVAUDIEU;111.246;Nadezhda POPOV
204047;16;LAHOURCADE;MOUMOUR;15.9;Valentyna FERRARI
46792;23;PONSAMPERE;BARS;8.042;Elena PEREIRA
5430;15;BLAMONT;VANDELANS;52.417;Nadezhda VASILEVA
276366;29;LA GREE ST LAURENT;BRIGNAC;14.733;Tatyana SCHULZ
288685;6;STE CROIX;BESSENAY;41.253;Tatyana FISCHER
72462;16;SUSSAT;ST MERD LA BREUILLE;67.211;Yvan MARIN
237772;3;ST PAUL DE VARCES;VIF;4.177;Elisabeth WILSON
67639;5;GARRIS;ARBOUET SUSSAUTE;6.639;Jean MEYER
208576;12;RAVES;SOULTZEREN;20.004;Christine MUÑOZ
166653;9;SARRIGNE;MOULIHERNE;30.568;Sergey MARIN
4029;38;LUISETAINES;SAUDOY;45.072;Mária FERRARI
127454;5;GRANDPUITS BAILLY CARROIS;BAZOCHES LES BRAY;25.988;Michel NAGY
148835;7;ST THOMAS;CRAONNE;6.307;Christian FISCHER
237763;9;LESPERON;LAVEYRUNE;12.819;Alexander MÜLLER
15334;17;BEAUMONT EN AUGE;GLANVILLE;2.718;Christine SZABÓ
71399;34;ST PIERRE DE BOEUF;CEYZERIEU;91.323;Denis PEREIRA
136132;9;GORHEY;DOMPAIRE;7.229;Juan WILLIAMS
191165;22;MAISEY LE DUC;VILLOTTE SUR OURCE;2.723;Evgeniy FISCHER
100078;19;VILLENEUVE LES AVIGNON;CAVAILLON;23.944;Elisabeth HOFFMANN
167852;15;HOUVILLE LA BRANCHE;NOTTONVILLE;36.534;Petra SCHMIDT
20610;3;WANGENBOURG ENGENTHAL;NEUVILLE EN VERDUNOIS;150.704;Mikhail MUÑOZ
237639;4;ARCINS;ANGLADE;16.005;Giuseppe JIMENEZ
214777;9;PREIGNAN;CAZAUX SAVES;33.752;Jan JOHANSSON
19613;34;IGNY COMBLIZY;LEUVRIGNY;6.805;Serhei MILLER
253516;4;ST PIERRE BOIS;LA BROQUE;19.802;Anton DAVIES
150520;13;LACROPTE;FAVARS;70.113;Svetlana RUIZ
74896;27;LAYRAC SUR TARN;SALVAGNAC;13.434;Maksim HUBER
62431;9;LANDOGNE;PONTAUMUR;3.595;Thomas SCHÄFER
170004;11;NAVES;ST VITTE SUR BRIANCE;38.273;Ekaterina BONDARENKO
129519;23;APREMONT;ROGNA;15.097;Mario KOCH
102412;5;PAILLE;ST MARTIN DE JUILLERS;6.308;Josef JONES
113247;6;VILLEBOIS LES PINS;LARAGNE MONTEGLIN;17.491;Maryia BONDARENKO
40518;12;FREYCENET LA TOUR;LANTRIAC;7.974;Juan MARTINEZ
18488;28;THOURIE;GUENROC;69.46;Hans THOMAS
141466;1;SANGUINET;MIOS;20.527;Christine TAYLOR
17470;8;NEFFIES;MONTADY;29.477;Petra KRAVCHENKO
69680;20;GORSES;ST PAUL DE VERN;8.633;Nadezhda ROBERTS
47283;20;BLESIGNAC;PODENSAC;16.689;Vladymyr NAVARRO
237062;10;COURNONSEC;BOUZIGUES;11.172;Vasylyi ALVAREZ
256072;19;PAULHAC;BESSE SUR ISSOLE;375.777;Anastasiya SCHULZ
291175;30;BLAINVILLE SUR MER;ST MALO DE LA LANDE;2.445;Piotr KOCH
199146;9;BEUREY;MAROLLES LES BAILLY;9.51;Jean SZABÓ
186110;28;LACHAMP RAPHAEL;STE CROIX DE CADERLE;88.051;Mariya MARTINEZ
175983;21;VITRAC;CRANDELLES;16.704;Mikhail DIAZ
70605;4;PEYREHORADE;BELUS;3.921;Yvan BONDARENKO
187008;31;MOLLEGES;NEFIACH;223.037;Tomasz KUZNETSOVA
33029;27;JARRIER;STE MARIE DE CUINES;3.705;Antonio DAVIES
204637;21;EPINAY CHAMPLATREUX;BEAUMONT SUR OISE;9.522;Christian FISCHER
116054;3;ST SEURIN DE CURSAC;PLASSAC;6.924;Evgeniy WAGNER
113540;5;MONTOISON;ST BARTHELEMY LE PLAIN;31.267;Maryia MARTIN
265285;21;ST CIBARD;TAYAC;2.479;Nykolai MARTIN
8022;25;LA BESSEYRE ST MARY;FREYCENET LA TOUR;51.787;Alina JENSEN
182186;29;ST PERE;CHAMPCEVRAIS;39.2;Richard FERREIRA
182793;22;LOUBEYRAT;MONTPEYROUX;37.904;Rosa MÜLLER
236568;12;LE MENIL VICOMTE;BACILLY;126.903;Serhei WILLIAMS
266415;11;HAULME;NOVION PORCIEN;39.146;Jose VOLKOVA
212550;14;NOUAN LE FUZELIER;MARS SUR ALLIER;110.045;Nadezhda VASILEVA
229882;6;LA BREILLE LES PINS;BELLEVIGNE LES CHATEAUX;21.76;Paul MARIN
173375;27;BRIENNE LE CHATEAU;VERDON;91.288;Francisco HERNANDEZ
156620;21;BAR;PRUNET;77.738;Nikolay GOMEZ
109953;29;MUTIGNEY;SAUVIGNEY LES PESMES;4.003;Serhei SIMON
290289;24;BOESSES;NIBELLE;17.417;Mario ALVAREZ
280069;6;LAPANOUSE DE CERNON;ST ANDRE DE VEZINES;21.078;Josef BROWN
156199;3;LABASTIDE EN VAL;LADERN SUR LAUQUET;7.968;Yvan PETROVA
12200;18;ST MEMMIE;POCANCY;19.765;Vladymyr BAUER
261154;3;GRENDELBRUCH;METAIRIES ST QUIRIN;26.419;Antonio SOKOLOVA
268849;4;SEMUSSAC;ARCES;5.274;Andrey SIMON
297974;8;ROSNAY;LA RABATELIERE;36.382;Elisabeth SCHMIDT
210555;3;L AIGUILLON LA PRESQU ILE;THAIRE;32.672;Denis HUBER
96866;30;MOUSTIER EN FAGNE;ECCLES;13.884;Olha LOPEZ
164475;28;ST ANDRE DE BRIOUZE;ST MARTIN DE MIEUX;16.859;Oksana NAVARRO
16838;19;MEROBERT;CHALO ST MARS;4.053;Anne FERRARI
216163;21;NARNHAC;MAURINES;26.009;Olga ALVAREZ
271966;26;INJOUX GENISSIAT;BILIEU;69.176;Aleksandr MEIER
165426;3;OUST;SENTENAC D OUST;7.724;Francesco FERREIRA
44011;43;DUVY;LITZ;43.807;Valentyna JOHNSON
63973;5;FIGANIERES;COMPS SUR ARTUBY;15.169;David MARTINEZ
283342;21;LE TAILLAN MEDOC;GRAYAN ET L HOPITAL;67.254;Alina RICHTER
30101;2;LA VANCELLE;WALDERSBACH;16.955;Giovanni BRAUN
4905;4;LA SELLE CRAONNAISE;FONTAINE COUVERTE;9.583;Klaus SIMON
34323;27;CANS ET CEVENNES;BESSUEJOULS;77.055;Marina WOLF
107542;24;MARIGNY;LINTHELLES;6.128;Michel NOWAK
278828;11;ST SIXT;AMANCY;3.564;Jean BROWN
235295;15;LA MAGDELEINE;MONTJEAN;4.191;Vasylyi THOMAS
109375;1;GRINDORFF BIZING;HALSTROFF;2.699;Mario FISCHER
127813;2;ST PIERRE SUR ERVE;TORCE VIVIERS EN CHARNIE;13.939;Tatiana JOHANSSON
106067;15;SOUGEAL;VAL COUESNON;7.931;Natalya BAUER
159773;18;MOURVILLES HAUTES;ISSEL;15.656;Denis RUIZ
156504;4;LA BAZOQUE;ESPINS;37.838;Giovanni KOVALENKO
274775;4;MONTPELLIER;ST BRES;14.878;Roman DIAZ
85981;29;ST MEDARD;VIBRAC;5.625;Marta JIMENEZ
109125;3;POUCHARRAMET;BONREPOS SUR AUSSONNELLE;13.653;Josef JOHNSON
88972;21;BLAN;MAYRINHAC LENTOUR;145.061;Antonio MARTINEZ
216953;7;ESSOUVERT;LA VERGNE;4.135;Karin TAYLOR
11524;8;PREUTIN HIGNY;DOMPRIX;3.216;Dmitriy POPOVA
84080;21;CAZOULS D HERAULT;ST BAUZILLE DE LA SYLVE;14.626;Nykolai PAVLOVA
87309;21;LABRIHE;LAYRAC;43.695;Vasylyi VOLKOVA
272422;10;ST ANTOINE L ABBAYE;BREN;21.803;Roman NIELSEN
114002;6;POUZOLLES;MARGON;2.577;Pavel ZIMMERMANN
151007;14;LIMENDOUS;LAGARDE;16.697;Michel VOLKOVA
231875;5;CAUVICOURT;CASTINE EN PLAINE;8.003;Petra ZIMMERMANN
131678;15;BARRAS;THOARD;5.562;Aleksandr ALVAREZ
264660;20;ST ALBAN AURIOLLES;VINEZAC;12.852;Richard IVANOV
83861;39;MONTDRAGON;BLAGNAC;59.445;Martin WILLIAMS
40058;22;DOLUS D OLERON;JARD SUR MER;63.076;Sandra KOVÁCS
127159;9;MONTEGUT SAVES;BEZERIL;12.649;David WOLF
172701;32;ST AUGUSTIN DES BOIS;DOLUS D OLERON;175.48;Sandra KUZNETSOV
251130;7;LA BALME LES GROTTES;LA VERPILLIERE;26.333;Manfred MARIN
164361;18;PINEL HAUTERIVE;DURAS;37.449;Werner IVANOV
96684;6;ESTOUBLON;GUILLAUMES;56.911;Mária IVANOV
203535;22;CAUSSADE;LABASTIDE DU TEMPLE;28.544;Rosa MUÑOZ
249772;20;LA FRETTE SUR SEINE;LAIGNEVILLE;40.467;Vera RUIZ
55335;13;ST OUEN DES ALLEUX;ST AUBIN DU CORMIER;7.642;Daniel MARIN
252703;21;MESANGER;BRISSAC LOIRE AUBANCE;62.668;Brigitte BROWN
201145;17;PLOUZELAMBRE;TREDUDER;2.313;Sergey TÓTH
15594;10;FIGANIERES;ARNAYON;140.178;Nadezhda PEREZ
231735;22;THIOLIERES;CHADRON;72.822;Josef PETROV
131291;7;SATILLIEU;ST HILAIRE CUSSON LA VALMITTE;48.461;Francesco PEREZ
29953;29;FENETRANGE;GUINZELING;12.59;Piotr WILSON
95386;34;BOEURS EN OTHE;IRANCY;47.706;Eva SZABÓ
217807;18;ST SIGISMOND;AUZAT LA COMBELLE;264.841;Maksim KUZNETSOV
167461;5;ST JEAN DU BOUZET;LACOURT ST PIERRE;31.719;Jean SZABÓ
41236;13;ROQUEFORT LA BEDOULE;CUGES LES PINS;7.316;Francesco COSTA
288555;24;NEURE;DURDAT LAREQUILLE;58.789;Alexander JOHNSON
289829;9;GRENTHEVILLE;COLOMBELLES;5.919;Natalya WEBER
261936;8;COSNES ET ROMAIN;VILLERS LA CHEVRE;2.984;Natalya PEREZ
147984;30;MONSEGUR;LARREULE;2.468;Elena SOKOLOVA
128434;25;LE POET CELARD;SORBIERS;45.767;Darya JOHNSON
128576;14;STE CATHERINE DE FIERBOIS;MONTBAZON;14.423;Evgeniy NIELSEN
93085;27;LAVAUDIEU;ENTRAGES;261.219;Vasylyi MORENO
211956;28;MEZIRE;MORVILLARS;1.723;Evgeniy PETROVA
196667;7;LABOUHEYRE;COMMENSACQ;6.134;Yuliya SCHNEIDER
87686;12;ALBIEZ MONTROND;ALBIEZ LE JEUNE;5.812;Tatyana GARCIA
148817;8;RUPT SUR OTHAIN;LAMOUILLY;22.683;Valentyna ANDERSSON
253532;1;MARSEILLE;SEIGNOSSE;552.689;Vera HANSEN
88016;28;ALZONNE;CAILHAU;13.83;Valentyna EVANS
154601;10;ARTIGNOSC SUR VERDON;ST LAURENT DU VERDON;4.415;Andrei MILLER
127515;15;MARIGNE LAILLE;BOURGUEIL;58.126;Maryia KOVÁCS
165205;7;BEURIERES;DORE L EGLISE;6.239;Marta KOVALENKO
184664;12;HAUTERIVE;VAREILLES;67.158;Svetlana JOHNSON
290011;5;PUYROLLAND;TORXE;8.126;Andrei TAYLOR
268442;3;BEAULIEU SOUS LA ROCHE;AIZENAY;5.697;Francesco RUSSO
103648;8;GARDANNE;MIMET;4.726;Brigitte ALVAREZ
83478;12;ST ARNOULT EN YVELINES;ST CYR DU GAULT;125.594;Anne MEYER
198422;7;GANGES;PONT DE LARN;113.981;Daniel SANTOS
112860;18;PORT DE LANNE;PEYREHORADE;5.924;Maksim SZABÓ
103307;16;ANDREIN;BARRAUTE CAMU;2.042;Antonio KRAVCHENKO
58345;8;GRIESBACH AU VAL;METZERAL;13.939;Pavel ALONSO
15730;21;ST PAUL LES MONESTIER;GARGAS;116.813;Giovanni SCHMID
268158;9;MAGNEVILLE;LIEUSAINT;6.434;Monika FERRARI
154033;18;LA ROCHE SUR GRANE;CHABRILLAN;4.537;Tomasz SOKOLOVA
152490;20;MORAGNE;ST LOUP;11.787;Denis SANTOS
291581;1;BOURVILLE;ANGLESQUEVILLE LA BRAS LONG;3.445;Alina KUZNETSOV
139039;19;STE CROIX DE QUINTILLARGUES;MONTAUD;4.51;Valentina GARCIA
192042;6;FIGANIERES;MONTFERRAT;7.857;Igor MEYER
172459;25;BOUY LUXEMBOURG;BERGERES;38.101;Martin JIMENEZ
49686;34;ST CYBARDEAUX;CHASSORS;15.608;Mario VOLKOVA
184314;11;NEUILLY ST FRONT;OULCHY LA VILLE;7.656;Evgeniy MÜLLER
152683;4;ROCHETREJOUX;LES HERBIERS;9.296;Martin TORRES
87898;18;ESCOSSE;VILLARDONNEL;66.112;Tatiana SCHÄFER
207517;10;GRAND ROZOY;OULCHY LA VILLE;4.637;Aleksey TORRES
130146;22;ST ROMAIN SOUS GOURDON;ST LAURENT D ANDENAY;14.784;Maria GUTIERREZ
160537;16;ST BARAING;FOUCHERANS;11.037;Irina BAUER
285812;4;VALROS;THEZAN LES BEZIERS;16.498;Pavel RODRIGUEZ
208808;26;LA NEUVE LYRE;LA VESPIERE FRIARDEL;26.706;Eva KUZNETSOV
136911;7;GAURIAGUET;ST CIERS D ABZAC;8.495;Thomas JIMENEZ
201085;3;ST AUBIN MONTENOY;LA CHAUSSEE TIRANCOURT;17.847;Manfred BONDARENKO
176304;17;RUGLES;CHANDAI;9.074;Giovanni MARIN
119330;3;CORNILLON CONFOUX;LAGARDE D APT;55.648;Serhei LOPEZ
60340;11;CAZAUBON;GABARRET;7.148;Mariya BONDARENKO
298366;7;ST LUMINE DE CLISSON;MAISDON SUR SEVRE;4.519;Valentina KUZNETSOV
31272;3;PRASLIN;PRUSY;14.137;Marina WILSON
26672;11;CASENEUVE;BEDARRIDES;49.137;Tatiana ROMERO
206554;27;MAINVILLIERS;ST MARCEAU;102.751;Oksana NAGY
149029;28;SAULCY;LE THOULT TROSNAY;106.887;Josef EVANS
96186;35;PONTFAVERGER MORONVILLIERS;SAULT LES RETHEL;23.007;Maria SILVA
276709;11;LE BOUCHAUD;DROITURIER;18.02;Jose NOWAK
173587;33;JANNEYRIAS;VIEU D IZENAVE;50.165;Pavel THOMAS
81713;26;BARD LES PESMES;TAXENNE;7.675;Ekaterina MÜLLER
59952;1;SIDEVILLE;ST GERMAIN LE GAILLARD;13.156;Francisco NIELSEN
100479;19;ST JEAN DEVANT POSSESSE;LA NEUVILLE AUX BOIS;13.503;Pavel WOLF
285781;19;ST URCISSE;LES BARTHES;28.661;Jose WAGNER
274307;34;LAFRESGUIMONT ST MARTIN;ST SAUVEUR;90.463;Christian PETROV
55244;20;LIMALONGES;PLIBOUX;5.02;Wolfgang NOVIKOVA
119891;6;HAUSSIMONT;NEUVILLE LES VAUCOULEURS;111.053;Barbara JOHNSON
151890;5;VILLEGOUIN;PAULNAY;19.995;Aleksey TÓTH
148235;23;FROSSAY;VUE;6.146;Martin KOVALENKO
228402;17;ST SEBASTIEN SUR LOIRE;CHALLANS;48.367;Marta MARTINEZ
25399;6;ST ALBAN LEYSSE;CHATEAUNEUF;18.019;Christine MARIN
4813;11;PLEURE;VILLENEUVE SOUS PYMONT;25.568;Pavel FERREIRA
13851;17;DIGOIN;ST PRIX;41.203;Nikolay NOVIKOVA
268824;1;CLERMONT;GARREY;2.777;Alina MARTIN
15147;5;IGNY COMBLIZY;BARZY SUR MARNE;14.636;Juan SMIRNOVA
66360;16;LHOMME;ST PIERRE DU LOROUER;5.778;Hans ZIMMERMANN
24696;10;LA MURE D ISERE;CORNILLON EN TRIEVES;10.547;Petra FERRARI
89239;9;ST MARTIN D ARDECHE;ST DEZERY;42.485;Martin ALONSO
151940;13;MEAUX LA MONTAGNE;SALLES ARBUISSONNAS BEAUJOLAIS;16.206;Serhei KUZNETSOVA
54863;3;NEUVIC;LATRONCHE;7.268;Marta VARGA
44891;2;PISANY;NIEUL LES SAINTES;6.697;Josef RAMOS
150619;5;ST PANCRACE;FONTCOUVERTE LA TOUSSUIRE;2.61;Vladimir SIMON
210605;10;ST QUANTIN DE RANCANNE;BERNEUIL;13.571;Mária GARCIA
184276;2;ST JEAN LES LONGUYON;LOUPPY SUR LOISON;11.021;Giovanni JENSEN
143780;1;LA VILLE AUX BOIS;MEURVILLE;23.06;Sergey ZIMMERMANN
182769;14;BOSTENS;GELOUX;21.723;Andrea HOFFMANN
165744;3;BECON LES GRANITS;ST JEAN DE LA CROIX;18.715;Daniel PETROV
226068;15;TRITTELING REDLACH;LAUDREFANG;2.003;Evgeniy NOVIKOVA
1647;22;LA ROCHE MABILE;CUISSAI;5.486;Dmitriy RODRIGUEZ
119720;17;ASPIRAN;TRESSAN;3.153;Alexander MAGOMEDOV
267997;16;BEAUMONT SUR OISE;ST PRIX;13.491;Michel PEREZ
53921;30;LES PORTES DU COGLAIS;BECHEREL;48.019;Igor KRAVCHENKO
15451;34;PERRIGNIER;BOIS D AMONT;34.849;Dmitriy SCHÄFER
197319;22;NAVES;MURAT;30.836;Angela SOKOLOVA
203750;16;LANGAN;GOVEN;25.187;Aleksandra GARCIA
229208;9;ESCOUBES;MONASSUT AUDIRACQ;3.258;Daniel KUZNETSOVA
174944;22;LA FERRIERE;FOUGERE;10.027;Dmitriy THOMAS
139519;32;JUSCORPS;LOUBILLE;30.421;Anton SMIRNOV
176838;4;ISSENHAUSEN;BOSSENDORF;3.532;Manfred ANDERSSON
86339;19;POUILLON;MIMBASTE;5.601;Werner PETROV
51588;9;MOIDIEU DETOURBE;BOULIEU LES ANNONAY;40.109;Peter JONES
41897;15;ST LOTHAIN;RAHON;22.324;Giuseppe GUTIERREZ
257101;1;LAUBRESSEL;ASSENCIERES;6.435;Marta RICHTER
83713;22;ST VICTOR MONTVIANEIX;GOUISE;54.282;Josef SHEVCHENKO
15545;17;AVOINE;FLEURE;3.797;Pavel THOMAS
184498;26;RAMBLUZIN ET BENOITE VAUX;CHAUMONT SUR AIRE;8.648;Patrick SMIRNOV
1816;3;MONTECH;ESCATALENS;4.823;Klaus KRAVCHENKO
75457;21;BEAUCHAMPS;LA LUCERNE D OUTREMER;6.222;Christian SZABÓ
222149;6;ST DIZANT DU BOIS;ALLAS BOCAGE;6.046;Dmitriy MORENO
162921;17;BARACE;GROSBREUIL;155.1;Thomas ROMERO
182914;24;ONESSE LAHARIE;LIT ET MIXE;20.865;Darya POPOV
107800;13;DORMANS;BREUIL SUR VESLE;28.058;David COSTA
42304;21;VERNOUILLET;COURDIMANCHE;8.642;Irina SOKOLOVA
206384;12;CASTERETS;SAUVETERRE;26.497;Elena VASILEVA
156507;5;MONTGAILLARD;SARBAZAN;31.597;Anastasiya WILSON
62437;24;MAULAY;CHERVES;33.676;Lyubov VARGA
80645;11;HORBOURG WIHR;SUNDHOFFEN;4.671;Martin MUÑOZ
24379;10;VILLABE;VIDELLES;13.291;Giuseppe MILLER
168496;21;GRAND CHARMONT;EXINCOURT;3.695;Tatyana KOVÁCS
27471;16;UCHAUX;ROCHEGUDE;5.275;Hans ROSSI
298692;4;TALLOIRES MONTMIN;BLUFFY;5.068;Manfred SMIRNOV
41646;7;VENTENAC;CALZAN;4.241;Rosa MARTIN
69263;9;ST LAURENT DE LA SALLE;ST LUMINE DE CLISSON;64.459;Anton RODRIGUEZ
137632;29;ST SYLVAIN;ST ETIENNE DE CHOMEIL;60.148;Maryia WILSON
268220;21;ORNANS;CHANTRANS;6.031;Valentina HOFFMANN
10421;35;LA CHAUSSEE;ANGLIERS;5.832;Alina JENSEN
231009;23;ALES;GENERARGUES;9.197;Mária SMIRNOVA
129597;6;SEDERON;LES OMERGUES;5.728;Giovanni SCHMID
50670;23;BUFFIGNECOURT;EPINAL;51.827;Marina VASILEVA
205906;18;CAZALIS;AUGNAX;115.19;Andrea SHEVCHENKO
165018;30;DRUELLE BALSAC;BERLATS;75.409;Igor KOVALENKO
230564;4;ST CRICQ CHALOSSE;DOAZIT;4.883;Laura TÓTH
126988;8;BURES;PARROY;4.315;Igor SANTOS
